id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob
18001,13760,Negociat de Coordinació Administrativa (Regió d'Emergències Metropolitana Nord),Departament d'Interior,Mercè Milla Sebastian,Mercè,Milla,Sebastian,8290,Vallès Occidental,Cerdanyola del Vallès
15620,13760,Negociat de Coordinació Administrativa (Regió d'Emergències Metropolitana Sud),Departament d'Interior,Miriam Arévalo Viñas,Miriam,Arévalo,Viñas,8830,Baix Llobregat,Sant Boi de Llobregat
838,13760,Negociat de Coordinació Administrativa (Regió d'Emergències Tarragona),Departament d'Interior,Jordi Pasqual Medrano,Jordi,Pasqual,Medrano,43204,Baix Camp,Reus
16841,13760,Negociat de Coordinació Administrativa d'ABP Sant Feliu de Llobregat,Departament d'Interior,Encarna Canovas Herrerias,Encarna,Canovas,Herrerias,8980,Baix Llobregat,Sant Feliu de Llobregat
16842,13760,Negociat de Coordinació Administrativa d'APB Garraf,Departament d'Interior,Fc. Xavier Soligo Perpiña,Fc.,Xavier Soligo,Perpiña,8800,Garraf,Vilanova i la Geltrú
17217,13760,Negociat de Coordinació Administrativa de l'ABP Alt Penedès,Departament d'Interior,M. Àngels Cunill Navarro,M.,Àngels Cunill,Navarro,8720,Alt Penedès,Vilafranca del Penedès
15038,13760,Negociat de Coordinació Administrativa de l'ABP Ciutat Vella,Departament d'Interior,Xavier Yuste Martínez,Xavier,Yuste,Martínez,8001,Barcelonès,Barcelona
15039,13760,Negociat de Coordinació Administrativa de l'ABP Eixample,Departament d'Interior,Pilar Busquets Rofes,Pilar,Busquets,Rofes,8015,Barcelonès,Barcelona
16519,13760,Negociat de Coordinació Administrativa de l'ABP El Vendrell (Baix Penedès),Departament d'Interior,M. Rosa Medina Piquer,M.,Rosa Medina,Piquer,43700,Baix Penedès,El Vendrell
17219,13760,Negociat de Coordinació Administrativa de l'ABP Gavà,Departament d'Interior,Rosario Ruiz Falero,Rosario,Ruiz,Falero,8850,Baix Llobregat,Gavà
15043,13760,Negociat de Coordinació Administrativa de l'ABP Gràcia,Departament d'Interior,Anna Bartra Talavera,Anna,Bartra,Talavera,8023,Barcelonès,Barcelona
15044,13760,Negociat de Coordinació Administrativa de l'ABP Horta Guinardó,Departament d'Interior,Cristina Santacreu Alcaraz,Cristina,Santacreu,Alcaraz,8025,Barcelonès,Barcelona
15041,13760,Negociat de Coordinació Administrativa de l'ABP Les Corts,Departament d'Interior,Antonio Miguel Pérez Suárez,Antonio,Miguel Pérez,Suárez,8029,Barcelonès,Barcelona
17216,13760,Negociat de Coordinació Administrativa de l'ABP Martorell,Departament d'Interior,Montserrat Martínez Carretero,Montserrat,Martínez,Carretero,8760,Baix Llobregat,Martorell
15045,13760,Negociat de Coordinació Administrativa de l'ABP Nou Barris,Departament d'Interior,Esther Andrés Martín,Esther,Andrés,Martín,8042,Barcelonès,Barcelona
17236,13760,Negociat de Coordinació Administrativa de l'ABP Osona,Departament d'Interior,null,null,,,8500,Osona,Vic
15046,13760,Negociat de Coordinació Administrativa de l'ABP Sant Andreu,Departament d'Interior,Maria Teresa Ramoneda Blanquer,Maria,Teresa Ramoneda,Blanquer,8030,Barcelonès,Barcelona
17218,13760,Negociat de Coordinació Administrativa de l'ABP Sant Boi de Llobregat,Departament d'Interior,M. Mercedes Nadal Cervello,M.,Mercedes Nadal,Cervello,8830,Baix Llobregat,Sant Boi de Llobregat
15047,13760,Negociat de Coordinació Administrativa de l'ABP Sant Martí,Departament d'Interior,M. Lluïsa Rodríguez Martínez Azcoytia,M.,Lluïsa Rodríguez Martínez,Azcoytia,8018,Barcelonès,Barcelona
15040,13760,Negociat de Coordinació Administrativa de l'ABP Sants - Montjuïc,Departament d'Interior,Rosa M. Puigbó Besson,Rosa,M. Puigbó,Besson,8038,Barcelonès,Barcelona
15042,13760,Negociat de Coordinació Administrativa de l'ABP Sarrià - Sant Gervasi,Departament d'Interior,Cristina Moreno Hierro,Cristina,Moreno,Hierro,8017,Barcelonès,Barcelona
17253,13760,Negociat de Coordinació Administrativa de l'ABP Terra Alta - Ribera d'Ebre,Departament d'Interior,null,null,,,43780,Terra Alta,Gandesa
16511,13760,Negociat de Coordinació Administrativa de l'ABP d'Arenys de Mar,Departament d'Interior,Mariana Andreu Feliu Sánchez,Mariana,Andreu Feliu,Sánchez,8350,Maresme,Arenys de Mar
15996,13760,Negociat de Coordinació Administrativa de l'ABP d'Esplugues de Llobregat,Departament d'Interior,M. Teresa Boza Ivern,M.,Teresa Boza,Ivern,8950,Baix Llobregat,Esplugues de Llobregat
16513,13760,Negociat de Coordinació Administrativa de l'ABP de Badalona,Departament d'Interior,Montserrat Rodríguez González,Montserrat,Rodríguez,González,8915,Barcelonès,Badalona
16005,13760,Negociat de Coordinació Administrativa de l'ABP de Cerdanyola del Vallès,Departament d'Interior,Ferran García Domínguez,Ferran,García,Domínguez,8290,Vallès Occidental,Cerdanyola del Vallès
15995,13760,Negociat de Coordinació Administrativa de l'ABP de Cornellà de Llobregat,Departament d'Interior,Ana M. Pons Castillejos,Ana,M. Pons,Castillejos,8940,Baix Llobregat,Cornellà de Llobregat
16509,13760,Negociat de Coordinació Administrativa de l'ABP de Granollers,Departament d'Interior,Maria Carme Nieto Garcia,Maria,Carme Nieto,Garcia,8402,Vallès Oriental,Granollers
15993,13760,Negociat de Coordinació Administrativa de l'ABP de L'Hospitalet de Llobregat,Departament d'Interior,Imma Guardiola Parera,Imma,Guardiola,Parera,8905,Barcelonès,L'Hospitalet de Llobregat
16512,13760,Negociat de Coordinació Administrativa de l'ABP de Mataró,Departament d'Interior,Nuria Monte Capilla,Nuria,Monte,Capilla,8301,Maresme,Mataró
16510,13760,Negociat de Coordinació Administrativa de l'ABP de Mollet del Vallès,Departament d'Interior,Montserrat Monfort Pont,Montserrat,Monfort,Pont,8100,Vallès Oriental,Mollet del Vallès
16514,13760,Negociat de Coordinació Administrativa de l'ABP de Premià de Mar,Departament d'Interior,Mar Francés Canals,Mar,Francés,Canals,8330,Maresme,Premià de Mar
16006,13760,Negociat de Coordinació Administrativa de l'ABP de Rubi,Departament d'Interior,Anna Ariza Rosés,Anna,Ariza,Rosés,8191,Vallès Occidental,Rubí
16003,13760,Negociat de Coordinació Administrativa de l'ABP de Sabadell,Departament d'Interior,Maria Nogué Comas,Maria,Nogué,Comas,8207,Vallès Occidental,Sabadell
16515,13760,Negociat de Coordinació Administrativa de l'ABP de Santa Coloma de Gramenet,Departament d'Interior,Carmen Gómez Tornero,Carmen,Gómez,Tornero,8924,Barcelonès,Santa Coloma de Gramenet
16004,13760,Negociat de Coordinació Administrativa de l'ABP de Terrassa,Departament d'Interior,Mercè Mira Gorri,Mercè,Mira,Gorri,8226,Vallès Occidental,Terrassa
17223,13760,Negociat de Coordinació Administrativa de l'ABP del Gironès - Pla de l'Estany,Departament d'Interior,Rosa Maria Solé Malagelada,Rosa,Maria Solé,Malagelada,17004,Gironès,Girona
15994,13760,Negociat de Coordinació Administrativa de l'ABP del Prat de Llobregat,Departament d'Interior,Yolanda Asensio Cuenca,Yolanda,Asensio,Cuenca,8820,Baix Llobregat,El Prat de Llobregat
17235,13760,Negociat de Coordinació Administrativa de l'ABP el Bages,Departament d'Interior,null,null,,,8243,Bages,Manresa
17248,13760,Negociat de Coordinació Administrativa de l'ABP el Baix Camp - Priorat,Departament d'Interior,null,null,,,43206,Baix Camp,Reus
17226,13760,Negociat de Coordinació Administrativa de l'ABP el Baix Empordà - La Bisbal,Departament d'Interior,Teresa Selrà Torrent,Teresa,Selrà,Torrent,17100,Baix Empordà,La Bisbal d'Empordà
17227,13760,Negociat de Coordinació Administrativa de l'ABP el Baix Empordà - Sant Feliu,Departament d'Interior,Edelmira Valentí Motje,Edelmira,Valentí,Motje,17220,Baix Empordà,Sant Feliu de Guíxols
17242,13760,Negociat de Coordinació Administrativa de l'ABP el Segrià - Garrigues - Pla d'Urgell,Departament d'Interior,null,null,,,25008,Segrià,Lleida
17249,13760,Negociat de Coordinació Administrativa de l'ABP el Tarragonès,Departament d'Interior,null,null,,,43006,Tarragonès,Tarragona
17247,13760,Negociat de Coordinació Administrativa de l'ABP l'Alt Camp - Conca de Barberà,Departament d'Interior,null,null,,,43800,Alt Camp,Valls
17229,13760,Negociat de Coordinació Administrativa de l'ABP l'Alt Empordà - Figueres,Departament d'Interior,Eva Ayats Navarra,Eva,Ayats,Navarra,17600,Alt Empordà,Figueres
17230,13760,Negociat de Coordinació Administrativa de l'ABP l'Alt Empordà - Roses,Departament d'Interior,Agnès Casellas Guillot,Agnès,Casellas,Guillot,17480,Alt Empordà,Roses
17234,13760,Negociat de Coordinació Administrativa de l'ABP l'Anoia,Departament d'Interior,null,null,,,8700,Anoia,Igualada
17224,13760,Negociat de Coordinació Administrativa de l'ABP la Garrotxa,Departament d'Interior,Irene Ayats Ferrusola,Irene,Ayats,Ferrusola,17800,Garrotxa,Olot
17240,13760,Negociat de Coordinació Administrativa de l'ABP la Noguera,Departament d'Interior,null,null,,,25600,Noguera,Balaguer
17241,13760,Negociat de Coordinació Administrativa de l'ABP la Segarra - Urgell,Departament d'Interior,null,null,,,25200,Segarra,Cervera
17225,13760,Negociat de Coordinació Administrativa de l'ABP la Selva Interior,Departament d'Interior,M. Teresa Espigol Batlle,M.,Teresa Espigol,Batlle,17430,Selva,Santa Coloma de Farners
17228,13760,Negociat de Coordinació Administrativa de l'ABP la Selva Litoral,Departament d'Interior,Neus García Lleopart,Neus,García,Lleopart,17300,Selva,Blanes
17215,13760,Negociat de Coordinació Administrativa de l'Àrea Regional d'Instrucció d'Atestats i Custòdia de Detinguts,Departament d'Interior,null,null,,,8029,Barcelonès,Barcelona
16518,13760,Negociat de Coordinació Administrativa de l'Àrea Regional de Recursos Operatius,Departament d'Interior,Roser Nuix Baqué,Roser,Nuix,Baqué,8030,Barcelonès,Barcelona
17214,13760,Negociat de Coordinació Administrativa de l'Àrea Regional de Seguretat d'Edificis i Trasllats,Departament d'Interior,Susana Pérez-Bonfils Roca,Susana,Pérez-Bonfils,Roca,8025,Barcelonès,Barcelona
16517,13760,Negociat de Coordinació Administrativa de l'Àrea d'Investigació Criminal,Departament d'Interior,M. José Collantes Codina,M.,José Collantes,Codina,8029,Barcelonès,Barcelona
695,13760,Negociat de Coordinació Pressupostària,Departament d'Interior,Maria José Moragriega Benso,Maria,José Moragriega,Benso,8009,Barcelonès,Barcelona
7523,3392,Negociat de Disseny Viari,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona
5623,15638,Negociat de Distribució,Departament d'Empresa i Ocupació,Mireia Colet  i Oltra,Mireia,,Colet,8008,Barcelonès,Barcelona
2929,2803,Negociat de Documentació i Biblioteca,Departament de Salut,Pilar Roqué i Castellà,Pilar,,Roqué,8028,Barcelonès,Barcelona
714,13760,Negociat de Documentació i Publicacions,Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona
4896,15638,Negociat de Formació,Departament d'Empresa i Ocupació,null,null,,,8011,Barcelonès,Barcelona
13263,6,Negociat de Gestió Acadèmica,Departament de la Presidència,Milagros Martín i Pascual,Milagros,,Martín,8038,Barcelonès,Barcelona
13267,6,Negociat de Gestió Acadèmica,Departament de la Presidència,Neus Roca i Sisó,Neus,,Roca,25192,Segrià,Lleida
15999,13760,Negociat de Gestió Administrativa,Departament d'Interior,Carles Seco Martín,Carles,Seco,Martín,8402,Vallès Oriental,Granollers
699,13760,Negociat de Gestió Administrativa i Coordinació,Departament d'Interior,Concepció Molera Oliveras,Concepció,Molera,Oliveras,8009,Barcelonès,Barcelona
13266,6,Negociat de Gestió Econòmica,Departament de la Presidència,Ascensión Ochoa i Borrell,Ascensión,,Ochoa,25192,Segrià,Lleida
16001,13760,Negociat de Gestió Econòmica i Coordinació de Serveis,Departament d'Interior,Isabel González Vila,Isabel,González,Vila,8402,Vallès Oriental,Granollers
2826,2803,Negociat de Gestió Econòmica i Habilitació,Departament de Salut,Cristina Company Fontane,Cristina,Company,Fontane,8028,Barcelonès,Barcelona
16002,13760,Negociat de Gestió Logística,Departament d'Interior,M. Cristina Heredia Pantoja,M.,Cristina Heredia,Pantoja,8206,Vallès Occidental,Sabadell
723,13760,Negociat de Gestió Processal i de Suport Administratiu,Departament d'Interior,José Pedro Urraca Tarragó,José,Pedro Urraca,Tarragó,8009,Barcelonès,Barcelona
3447,3392,Negociat de Gestió d'Ajuts,Departament de Territori i Sostenibilitat,Yolanda Carreño Gomà,Yolanda,Carreño,Gomà,8029,Barcelonès,Barcelona
2829,2803,Negociat de Gestió de Compres,Departament de Salut,Júlia Casarrubio Camara,Júlia,Casarrubio,Camara,8028,Barcelonès,Barcelona
710,13760,Negociat de Gestió de Contractes,Departament d'Interior,Núria Bassedas i Ballús,Núria,,Bassedas,8009,Barcelonès,Barcelona
761,6,Negociat de Gestió de Permisos d'Explotació,Departament de la Presidència,Jordi Soler i Grabulosa,Jordi,,Soler,8003,Barcelonès,Barcelona
15608,2221,Negociat de Gestió de Personal,Departament de Cultura,Marta Cabré i López,Marta,,Cabré,8002,Barcelonès,Barcelona
5018,13757,Negociat de Gestió de Personal Funcionari,Departament de Justícia,Virtudes Fernández Sesè,Virtudes,Fernández,Sesè,8010,Barcelonès,Barcelona
5016,13757,Negociat de Gestió de Personal Laboral,Departament de Justícia,Gemma Gomar Tomàs,Gemma,Gomar,Tomàs,8010,Barcelonès,Barcelona
14287,13760,Negociat de Gestió del Fons de Maniobra,Departament d'Interior,Ana Isabel Alcaine López,Ana,Isabel Alcaine,López,8009,Barcelonès,Barcelona
5022,13757,Negociat de Majordomia i Serveis Generals,Departament de Justícia,null,null,,,8010,Barcelonès,Barcelona
5114,13757,Negociat de Mitjans Materials,Departament de Justícia,null,null,,,8009,Barcelonès,Barcelona
4861,15638,Negociat de Negociacions Col·lectives,Departament d'Empresa i Ocupació,Eva Serra i Arman,Eva,,Serra,8011,Barcelonès,Barcelona
3473,3392,Negociat de Notificacions i Actes,Departament de Territori i Sostenibilitat,Maria Teresa Palacio Morlans,Maria,Teresa Palacio,Morlans,8029,Barcelonès,Barcelona
3492,3392,Negociat de Notificacions i Actes,Departament de Territori i Sostenibilitat,null,null,,,17002,Gironès,Girona
3496,3392,Negociat de Notificacions i Actes,Departament de Territori i Sostenibilitat,Maria Jesús Tirvió Serés,Maria,Jesús Tirvió,Serés,25007,Segrià,Lleida
3500,3392,Negociat de Notificacions i Actes,Departament de Territori i Sostenibilitat,Anna Ma. Casas Miró,Anna,Ma. Casas,Miró,43004,Tarragonès,Tarragona
5014,13757,Negociat de Nòmina,Departament de Justícia,M. Montserrat Figa i Beleta,M.,Montserrat,Figa,8010,Barcelonès,Barcelona
5111,13757,Negociat de Nòmines,Departament de Justícia,Dolors Campdepadrós Colomer,Dolors,Campdepadrós,Colomer,8009,Barcelonès,Barcelona
5849,5823,Negociat de Nòmines,Departament de Benestar Social i Família,Carme López Blanch,Carme,López,Blanch,8039,Barcelonès,Barcelona
15609,2221,Negociat de Nòmines i Seguretat Social,Departament de Cultura,Maria Jesús Banús Giménez,Maria,Jesús Banús,Giménez,8002,Barcelonès,Barcelona
5089,13757,Negociat de Personal (Justícia Juvenil),Departament de Justícia,M. Rosa Blanch i Compta,M.,Rosa,Blanch,8009,Barcelonès,Barcelona
5110,13757,Negociat de Personal (Serveis Penitenciaris),Departament de Justícia,María del Mar Mayos Fernández,María,del Mar Mayos,Fernández,8009,Barcelonès,Barcelona
1667,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Maria del Pilar Martín Jiménez,Maria,del Pilar Martín,Jiménez,8202,Vallès Occidental,Sabadell
1685,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Margarida Sànchez i Bàrcenas,Margarida,,Sànchez,8980,Baix Llobregat,Sant Feliu de Llobregat
1707,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Assumpta Julià Casas,Assumpta,Julià,Casas,8301,Maresme,Mataró
1728,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Agnès Casademont Figueras,Agnès,Casademont,Figueras,17002,Gironès,Girona
1745,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,M.Concepció Perera Tugues,M.Concepció,Perera,Tugues,25006,Segrià,Lleida
1762,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Dolors Ferrer i Gramaje,Dolors,,Ferrer,43003,Tarragonès,Tarragona
16998,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari,Departament d'Ensenyament,Francesc Xavier Babot Lucena,Francesc,Xavier Babot,Lucena,8243,Bages,Manresa
1713,1599,Negociat de Personal Docent d'Ensenyament Infantil i Primari (Barcelona Comarques),Departament d'Ensenyament,Francesc Xavier Puig Ester,Francesc,Xavier Puig,Ester,8010,Barcelonès,Barcelona
12693,1599,"Negociat de Personal Docent d'Ensenyament Infantil i Primari, Secundari i de Règim Especial",Departament d'Ensenyament,Neus Hernández Tomàs,Neus,Hernández,Tomàs,43500,Baix Ebre,Tortosa
1668,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Odilo Parada Sánchez,Odilo,Parada,Sánchez,8202,Vallès Occidental,Sabadell
1686,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Catalina Gonzalo Blanco,Catalina,Gonzalo,Blanco,8980,Baix Llobregat,Sant Feliu de Llobregat
1729,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Montserrat Ball-Llosera Artigas,Montserrat,Ball-Llosera,Artigas,17002,Gironès,Girona
1746,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Carme Blanch Balasch,Carme,Blanch,Balasch,25006,Segrià,Lleida
1763,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Pilar Martí i Hernàndez,Pilar,,Martí,43003,Tarragonès,Tarragona
16742,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Núria Grañen Valls,Núria,Grañen,Valls,8301,Maresme,Mataró
16999,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial,Departament d'Ensenyament,Maria Carme Baqué Capdevila,Maria,Carme Baqué,Capdevila,8243,Bages,Manresa
1714,1599,Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial (Barcelona Comarques),Departament d'Ensenyament,Francisco Montesinos Lozano,Francisco,Montesinos,Lozano,8010,Barcelonès,Barcelona
